"fid,N,10,0","c_bien_id,N,20,0","d_denomina,C,254","c_categori,N,24,15","d_categori,C,254","f_protecci,D","url_pweb,C,104"
1845,875438,TORREON DEL MONASTERIO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=875438
1794,465859,MURALLAS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=465859
1795,3698,TORRE DE VIVANCO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3698
1796,2197,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2197
1797,3914,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3914
1798,3918,TORREON DE ZU├æEDA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3918
1799,817133,TORRE DE VALDELUGUEROS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=817133
1800,873475,CRUCERO DEL MIRADOR DE LA CRUZ,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=873475
1801,809781,PIEDRA FURADA DE CARRASCONTE,974.000000000000000,HITOS FORALES,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=809781
1802,7881,ROLLO DE JUSTICIA DE LA VILLA,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7881
1803,8039,ROLLO DE JUSTICIA DE LA VILLA,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8039
1804,10626,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10626
1805,11106,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11106
1806,11212,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11212
1807,7201,IGLESIA DE SANTA MARIA DEL CASTILLO,933.000000000000000,MONUMENTO,01/26/44,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7201
1808,272970,"CASTRO DE ""EL CASTILL├ôN""",972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=272970
1846,322313,IGLESIA DE SAN ANDR├ëS AP├ôSTOL,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=322313
1923,864108,H├ôRREO VIERDES_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=864108
1809,277584,"CERCO, EL",937.000000000000000,ZONA ARQUEOL├ôGICA,06/13/13,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=277584
1810,261240,LAS PE├æICAS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=261240
1811,3865,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3865
1812,314805,IGLESIA SAN ANDR├ëS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=314805
1813,817120,CASTILLO DE MONTEAGUDO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=817120
1814,5759,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5759
1815,8133,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8133
1816,874609,ROLLO,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=874609
1817,12340,TORRE DEL ROLLO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12340
1818,5565,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5565
1819,7030,ROLLO DE JUSTICIA DE SAN SALVADOR DEL MORAL,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7030
1820,263807,EL GEIJO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=263807
1821,863248,"BODEGAS DE ""EL PLANT├ìO""",930.000000000000000,CONJUNTO ETNOL├ôGICO,03/02/17,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863248
1907,540900,H├ôRREO SUARBOL_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=540900
1822,716872,CONJUNTO URBANO,931.000000000000000,CONJUNTO HIST├ôRICO,02/11/16,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=716872
1823,161588,SIEGA VERDE,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=161588
1824,864471,CAMINO DE LOS DULCES,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=864471
1825,26944,GRABADO DE PE├æA ├üGUILA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=26944
1826,10549,RUINAS ROMANAS DE LERILLA,937.000000000000000,ZONA ARQUEOL├ôGICA,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10549
1908,540904,H├ôRREO SUARBOL_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=540904
1828,815387,"VILLA ROMANA DE ""EL VERGEL""",937.000000000000000,ZONA ARQUEOL├ôGICA,02/11/16,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=815387
1829,538616,"HOYITA DEL COSCORR├ôN, I",971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=538616
1830,26953,GRABADOS (DOS),971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=26953
1831,32359,"CHORRERAS,LAS",971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=32359
1832,5672,TORREON MILITAR DEL SIGLO XIV,933.000000000000000,MONUMENTO,02/10/94,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5672
1833,9212,LA PE├æA DEL AGUILA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9212
1834,718959,ABRIGO I,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=718959
1835,812579,GRABADO DE GAROZA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=812579
1836,29595,MURALLA O CERCA DE PIEDRAHITA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=29595
1837,719444,ABRIGO II,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=719444
1838,13796,PRADO DE SANTA MARIA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13796
1839,14033,VALONSADERO. ABRIGO I DEL BARRANCO DE VALDECABALLOS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14033
1840,14065,VALONSADERO. ABRIGO W DEL PE├æON DE LA SENDILLA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14065
1841,14089,VALONSADERO. EL PASADIZO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14089
1842,14109,VALONSADERO. LA TRONERA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14109
1843,879603,CASTILLO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=879603
1844,879821,PALACIO DE LOS QUI├æONES,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=879821
1847,309525,IGLESIA DE SAN MART├ìN OBISPO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=309525
1848,14097,VALONSADERO. LA CUERDA DEL TORILEJO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14097
1849,14117,VALONSADERO. LOS ISACES I Y II,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14117
1850,14121,VALONSADERO. LOS PE├æASCALES I-II-III,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14121
1851,14049,VALONSADERO. ABRIGO DEL CAMINO PEDRAJAS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14049
1852,14037,VALONSADERO. ABRIGO II DEL BARRANCO DE VALDECABALLOS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14037
1853,14085,VALONSADERO. EL MIRADOR,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14085
1854,14093,VALONSADERO. LA ASOMADILLA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14093
1855,14105,VALONSADERO. LA PE├æOTA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14105
1856,14145,VALONSADERO. TOLMO DE MORELLAN,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14145
1857,11934,PALACIO DE SAN MARTIN O DE ENRIQUE IV,933.000000000000000,MONUMENTO,07/28/05,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11934
1858,14073,VALONSADERO. COVACHO DEL CUBILLEJO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14073
1859,14101,VALONSADERO. LA LASTRA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14101
1860,14113,VALONSADERO. LAS COVATILLAS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14113
1909,863483,H├ôRREO MEROY_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863483
1910,540891,H├ôRREO BALOUTA_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=540891
1861,4296,LA CIUDAD,931.000000000000000,CONJUNTO HIST├ôRICO,01/27/78,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4296
1862,2353,"RUINAS ROMANAS ""CLUNIA""",937.000000000000000,ZONA ARQUEOL├ôGICA,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2353
1863,773869,CASTILLO DE ALMADEQUE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=773869
1864,879459,CASTILLO PE├æASALONA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=879459
1865,336145,IGLESIA DE LA SANTA CRUZ,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=336145
1866,875434,TORREON IGLESIA DE SANTA MARIA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=875434
1867,875866,IGLESIA ENCASTILLADA DE SAN ESTEBAN PROTOMARTIR,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=875866
1868,806718,IGLESIA DE SAN ANDR├ëS AP├ôSTOL,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=806718
1869,1328,ERMITA DE LA VIRGEN DE LA OLIVA,933.000000000000000,MONUMENTO,02/09/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1328
1870,8455,LA VILLA,931.000000000000000,CONJUNTO HIST├ôRICO,08/16/12,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8455
1911,540895,H├ôRREO BALOUTA_03,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=540895
1924,863654,H├ôRREO OSEJA_04,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863654
1871,6092,LA VILLA,931.000000000000000,CONJUNTO HIST├ôRICO,01/20/66,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=6092
1872,2440,IGLESIA DE SAN SATURNINO,933.000000000000000,MONUMENTO,05/28/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2440
1873,13337,LA BODEGUILLA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13337
1874,5304,"LA LLAMADA ""TEBAIDA LEONESA""",934.000000000000000,PARAJE PINTORESCO,06/06/69,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5304
1875,7229,EL PUEBLO,931.000000000000000,CONJUNTO HIST├ôRICO,09/06/07,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7229
1876,11035,EL PUEBLO,931.000000000000000,CONJUNTO HIST├ôRICO,03/08/07,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11035
1922,863830,H├ôRREO SOTO SAJAMBRE_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863830
1992,865418,H├ôRREO ROBLES DE LACIANA_05,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=865418
1877,2016237,CASTILLO DE BELIMBRE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2016237
1878,13512,RUINAS ROMANAS,937.000000000000000,ZONA ARQUEOL├ôGICA,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13512
1879,13307,ABRIGO DEL ESTE,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13307
1880,13792,CUEVA LARGA - CUEVA GRANDE,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13792
1881,14193,CUEVA CONEJOS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14193
1882,13137,LA PE├æA DE LOS PLANTIOS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13137
1883,7625,LA CIUDAD,931.000000000000000,CONJUNTO HIST├ôRICO,03/22/18,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7625
1884,2118134,MURALLAS DE PUEBLA DE SANABRIA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2118134
1885,4065,CUEVA DEL AZAR,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4065
1886,863261,H├ôRREO CASTA├æEIRAS_03,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863261
1887,863258,H├ôRREO CASTA├æEIRAS_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863258
1888,863267,H├ôRREO VILLANUEVA_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863267
1889,863477,H├ôRREO LA RIERA DE BABIA_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863477
1890,705681,H├ôRREO BALBOA_04,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=705681
1891,541084,H├ôRREO BALBOA_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=541084
1892,2118790,H├ôRREO BALBOA 05,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2118790
1893,863252,H├ôRREO CANTEJEIRA_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863252
1894,863486,H├ôRREO PIEDRAFITA DE BABIA_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863486
1895,540887,H├ôRREO BALOUTA_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=540887
1896,866001,H├ôRREO LE├ôN_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=866001
1897,863498,H├ôRREO VERDIAGO_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863498
1898,863279,H├ôRREO BARJAS_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863279
1899,5,CANAL DE CASTILLA,931.000000000000000,CONJUNTO HIST├ôRICO,06/13/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5
1900,863255,H├ôRREO CASTA├æEIRAS_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863255
1901,863264,H├ôRREO FUENTE DE OLIVA_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863264
1902,863270,H├ôRREO VILLANUEVA_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863270
1903,8345,CUEVA DE LOS BURROS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8345
1904,9,CALZADA DE LA PLATA EN CASTILLA Y LE├ôN,931.000000000000000,CONJUNTO HIST├ôRICO,11/20/01,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9
1905,1,CAMINO DE SANTIAGO EN CASTILLA Y LE├ôN - CAMINO FRANC├ëS -,931.000000000000000,CONJUNTO HIST├ôRICO,12/23/99,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1
1906,863193,H├ôRREO_LAGO_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863193
1912,2016594,CASTILLO DE SAN MART├ìN DE VALVEN├ì,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2016594
1913,2016582,CASTILLO DE ALAEJOS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2016582
1914,2118092,CASTILLO DE BOLA├æOS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2118092
1915,2015110,CASTILLO DE BERNARDOS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2015110
1916,2016144,CASTILLO DE A├æAVIEJA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2016144
1917,953080,CASTILLO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=953080
1918,2117947,CASTILLO DE CASTIL DE VELA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2117947
1919,2118095,CASTILLO DE CASTREJ├ôN,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2118095
1920,2016826,CASTILLO DE CASTRONUEVO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2016826
1921,2016246,CASTILLO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2016246
1925,863657,H├ôRREO OSEJA_05,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863657
1926,863675,H├ôRREO OSEJA_11,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863675
1927,863702,H├ôRREO OSEJA_20,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863702
1928,863669,H├ôRREO OSEJA_09,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863669
1929,863705,H├ôRREO P├ìO_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863705
1930,863824,H├ôRREO RIBOTA_05,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863824
1931,864104,H├ôRREO SOTO SAJAMBRE_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=864104
1932,863501,H├ôRREO MARA├æA_01,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863501
1933,864408,H├ôRREO SOTO VALDE├ôN_16,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=864408
1934,2139168,EL CALORZO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2139168
1935,864256,H├ôRREO PRADA_03,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=864256
1936,863650,H├ôRREO OSEJA_03,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863650
1937,863660,H├ôRREO OSEJA_06,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863660
1938,863663,H├ôRREO OSEJA_07,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863663
1939,863672,H├ôRREO OSEJA_10,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863672
1940,863678,H├ôRREO OSEJA_12,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863678
1941,863684,H├ôRREO OSEJA_14,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863684
1942,863699,H├ôRREO OSEJA_19,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863699
1943,863696,H├ôRREO OSEJA_18,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863696
1944,863647,H├ôRREO OSEJA_02,975.000000000000000,H├ôRREOS Y PALLOZAS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=863647
